State,Labels,Assignees,Comments,Closed_At,Created_At,Locked
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 351723912, 'node_id': 'MDU6TGFiZWwzNTE3MjM5MTI=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20accepted', 'name': 'status: accepted', 'color': 'e8e8b5', 'default': False, 'description': 'Disputed bug is accepted as valid or Feature accepted as desired to be added.'}, {'id': 2296150667, 'node_id': 'MDU6TGFiZWwyMjk2MTUwNjY3', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/upstream:%20bukkit', 'name': 'upstream: bukkit', 'color': 'dbf7a3', 'default': False, 'description': 'Issues exists in Bukkit and/or CraftBukkit.'}, {'id': 4209696651, 'node_id': 'LA_kwDOAv1ihc766t-L', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/version:%201.19', 'name': 'version: 1.19', 'color': 'a49ebb', 'default': False, 'description': 'Game version 1.19'}]",0,2,2022-12-21T06:17:59Z,2022-12-13T19:44:20Z,False
closed,[],0,1,2022-12-14T05:03:57Z,2022-12-13T18:36:11Z,False
closed,[],0,0,2022-12-13T15:01:54Z,2022-12-13T14:56:29Z,False
open,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 351723912, 'node_id': 'MDU6TGFiZWwzNTE3MjM5MTI=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20accepted', 'name': 'status: accepted', 'color': 'e8e8b5', 'default': False, 'description': 'Disputed bug is accepted as valid or Feature accepted as desired to be added.'}, {'id': 4209696651, 'node_id': 'LA_kwDOAv1ihc766t-L', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/version:%201.19', 'name': 'version: 1.19', 'color': 'a49ebb', 'default': False, 'description': 'Game version 1.19'}]",0,1,,2022-12-13T07:59:39Z,False
open,"[{'id': 384371236, 'node_id': 'MDU6TGFiZWwzODQzNzEyMzY=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20blocked', 'name': 'status: blocked', 'color': 'e8e8b5', 'default': False, 'description': 'Issue or Request is waiting on some other issue or change.'}]",0,0,,2022-12-13T02:28:40Z,False
closed,[],0,0,2022-12-13T13:16:46Z,2022-12-12T23:48:40Z,False
open,[],0,1,,2022-12-12T20:17:31Z,False
open,[],0,0,,2022-12-12T18:04:58Z,False
closed,[],0,0,2022-12-13T12:25:00Z,2022-12-12T17:28:01Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 2296133455, 'node_id': 'MDU6TGFiZWwyMjk2MTMzNDU1', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20needs%20triage', 'name': 'status: needs triage', 'color': 'ffe0cb', 'default': False, 'description': ''}]",0,12,2022-12-12T18:27:30Z,2022-12-12T16:33:55Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 351723912, 'node_id': 'MDU6TGFiZWwzNTE3MjM5MTI=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20accepted', 'name': 'status: accepted', 'color': 'e8e8b5', 'default': False, 'description': 'Disputed bug is accepted as valid or Feature accepted as desired to be added.'}, {'id': 4209696651, 'node_id': 'LA_kwDOAv1ihc766t-L', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/version:%201.19', 'name': 'version: 1.19', 'color': 'a49ebb', 'default': False, 'description': 'Game version 1.19'}]",0,1,2022-12-13T12:25:05Z,2022-12-12T15:52:41Z,False
closed,[],0,0,2022-12-14T21:05:11Z,2022-12-12T07:48:24Z,False
closed,[],0,0,2022-12-13T17:23:05Z,2022-12-12T03:01:46Z,False
open,[],0,1,,2022-12-11T22:38:22Z,False
closed,"[{'id': 994031530, 'node_id': 'MDU6TGFiZWw5OTQwMzE1MzA=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20performance', 'name': 'type: performance', 'color': '75c2a2', 'default': False, 'description': ''}]",0,1,2022-12-11T22:50:48Z,2022-12-11T22:32:59Z,False
closed,"[{'id': 994031530, 'node_id': 'MDU6TGFiZWw5OTQwMzE1MzA=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20performance', 'name': 'type: performance', 'color': '75c2a2', 'default': False, 'description': ''}]",0,1,2022-12-11T22:44:42Z,2022-12-11T22:04:59Z,False
closed,[],0,0,2022-12-11T21:01:18Z,2022-12-11T20:14:09Z,False
closed,[],0,0,2022-12-11T23:22:56Z,2022-12-11T19:35:50Z,False
closed,[],0,0,2022-12-11T18:34:31Z,2022-12-11T18:31:55Z,False
closed,[],0,0,2022-12-11T17:55:39Z,2022-12-11T17:42:07Z,False
open,[],0,0,,2022-12-11T06:31:14Z,False
open,[],0,1,,2022-12-11T01:55:04Z,False
closed,[],0,1,2023-02-28T16:36:02Z,2022-12-11T00:44:00Z,False
closed,[],0,0,2022-12-10T22:52:37Z,2022-12-10T22:12:28Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 2187690335, 'node_id': 'MDU6TGFiZWwyMTg3NjkwMzM1', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/upstream:%20vanilla', 'name': 'upstream: vanilla', 'color': 'dbf7a3', 'default': False, 'description': 'Issue exists in vanilla Minecraft.'}]",0,13,2022-12-15T13:22:30Z,2022-12-10T15:37:00Z,False
closed,[],0,0,2022-12-10T13:11:40Z,2022-12-10T12:52:41Z,False
closed,[],0,0,2022-12-10T13:07:35Z,2022-12-10T11:54:11Z,False
closed,[],0,1,2022-12-10T21:27:37Z,2022-12-10T11:40:04Z,False
open,[],0,1,,2022-12-10T05:23:42Z,False
closed,[],0,0,2022-12-10T00:37:04Z,2022-12-10T00:26:25Z,False
closed,[],0,0,2022-12-10T17:04:27Z,2022-12-09T20:13:29Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 2296133455, 'node_id': 'MDU6TGFiZWwyMjk2MTMzNDU1', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20needs%20triage', 'name': 'status: needs triage', 'color': 'ffe0cb', 'default': False, 'description': ''}]",0,6,2022-12-09T20:15:01Z,2022-12-09T19:51:40Z,False
closed,[],0,8,2022-12-23T17:30:42Z,2022-12-09T18:20:50Z,False
closed,[],0,0,2022-12-09T16:33:00Z,2022-12-09T12:39:25Z,False
closed,[],0,0,2022-12-09T11:30:55Z,2022-12-09T11:22:15Z,False
closed,[],0,0,2022-12-09T10:46:48Z,2022-12-09T10:34:14Z,False
closed,[],0,0,2022-12-09T09:13:22Z,2022-12-09T01:32:42Z,False
closed,[],0,0,2022-12-10T00:56:13Z,2022-12-09T00:58:20Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 351723912, 'node_id': 'MDU6TGFiZWwzNTE3MjM5MTI=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20accepted', 'name': 'status: accepted', 'color': 'e8e8b5', 'default': False, 'description': 'Disputed bug is accepted as valid or Feature accepted as desired to be added.'}, {'id': 4209696651, 'node_id': 'LA_kwDOAv1ihc766t-L', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/version:%201.19', 'name': 'version: 1.19', 'color': 'a49ebb', 'default': False, 'description': 'Game version 1.19'}]",0,0,2022-12-10T21:27:38Z,2022-12-09T00:16:56Z,False
closed,[],0,0,2022-12-09T09:11:28Z,2022-12-08T23:11:35Z,False
closed,[],0,2,2022-12-23T17:41:04Z,2022-12-08T20:05:52Z,False
closed,[],0,2,2023-03-04T22:35:27Z,2022-12-08T17:41:02Z,False
closed,[],0,2,2022-12-09T00:33:22Z,2022-12-08T17:16:18Z,False
closed,[],0,2,2022-12-08T20:57:51Z,2022-12-08T14:02:07Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 2296133455, 'node_id': 'MDU6TGFiZWwyMjk2MTMzNDU1', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20needs%20triage', 'name': 'status: needs triage', 'color': 'ffe0cb', 'default': False, 'description': ''}]",0,2,2022-12-23T20:20:50Z,2022-12-08T02:18:39Z,False
closed,[],0,1,2022-12-08T21:27:37Z,2022-12-08T00:14:15Z,False
closed,[],0,0,2022-12-07T23:49:42Z,2022-12-07T23:45:39Z,False
closed,[],0,0,2022-12-07T23:11:44Z,2022-12-07T22:59:42Z,False
closed,[],0,0,2022-12-07T22:10:52Z,2022-12-07T22:09:29Z,False
closed,[],0,0,2022-12-07T21:36:57Z,2022-12-07T21:09:29Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 437352493, 'node_id': 'MDU6TGFiZWw0MzczNTI0OTM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/resolution:%20unsupported', 'name': 'resolution: unsupported', 'color': 'b25a52', 'default': False, 'description': 'Software version is no longer supported by PaperMC.'}]",0,1,2022-12-06T23:30:32Z,2022-12-06T23:27:45Z,False
closed,[],0,1,2022-12-08T19:32:06Z,2022-12-06T22:09:39Z,False
closed,[],0,0,2022-12-06T18:10:58Z,2022-12-06T18:07:16Z,False
open,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 2296133455, 'node_id': 'MDU6TGFiZWwyMjk2MTMzNDU1', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20needs%20triage', 'name': 'status: needs triage', 'color': 'ffe0cb', 'default': False, 'description': ''}]",0,1,,2022-12-06T15:44:15Z,False
open,[],0,0,,2022-12-05T03:46:43Z,False
closed,[],0,0,2022-12-06T18:41:05Z,2022-12-04T18:09:42Z,False
closed,[],0,1,2022-12-06T21:31:09Z,2022-12-04T13:10:15Z,False
closed,[],0,2,2023-03-04T22:42:11Z,2022-12-04T11:01:38Z,False
open,[],0,0,,2022-12-04T00:47:22Z,False
closed,"[{'id': 2296150667, 'node_id': 'MDU6TGFiZWwyMjk2MTUwNjY3', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/upstream:%20bukkit', 'name': 'upstream: bukkit', 'color': 'dbf7a3', 'default': False, 'description': 'Issues exists in Bukkit and/or CraftBukkit.'}]",0,0,2022-12-03T18:19:09Z,2022-12-03T18:07:53Z,False
closed,"[{'id': 314954737, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3Mzc=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/resolution:%20invalid', 'name': 'resolution: invalid', 'color': 'b25a52', 'default': False, 'description': 'Issue or Request has no basis.'}, {'id': 316135203, 'node_id': 'MDU6TGFiZWwzMTYxMzUyMDM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20feature', 'name': 'type: feature', 'color': '75c2a2', 'default': False, 'description': 'Request for a new Feature.'}]",0,2,2022-12-03T18:05:15Z,2022-12-03T18:02:59Z,False
open,[],0,0,,2022-12-02T16:38:07Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 316134956, 'node_id': 'MDU6TGFiZWwzMTYxMzQ5NTY=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/resolution:%20cannot%20reproduce', 'name': 'resolution: cannot reproduce', 'color': 'b25a52', 'default': False, 'description': 'Paper team is unable to replicate the issue.'}]",0,3,2023-02-15T22:00:55Z,2022-12-01T23:11:55Z,False
open,[],0,0,,2022-12-01T20:44:07Z,False
closed,[],0,0,2022-11-30T20:45:28Z,2022-11-30T18:58:30Z,False
closed,[],0,1,2022-11-29T10:59:47Z,2022-11-29T10:14:17Z,False
open,[],0,0,,2022-11-27T09:35:51Z,False
open,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 2290924626, 'node_id': 'MDU6TGFiZWwyMjkwOTI0NjI2', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/good%20first%20issue', 'name': 'good first issue', 'color': '1dc12a', 'default': True, 'description': 'Simple bug fix or feature which would be a good first PR for someone new to the project'}, {'id': 4209696651, 'node_id': 'LA_kwDOAv1ihc766t-L', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/version:%201.19', 'name': 'version: 1.19', 'color': 'a49ebb', 'default': False, 'description': 'Game version 1.19'}]",0,0,,2022-11-26T23:33:35Z,False
open,[],0,2,,2022-11-26T22:23:29Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}]",0,2,2022-11-26T09:14:52Z,2022-11-26T09:14:03Z,False
closed,[],0,2,2022-12-12T03:16:54Z,2022-11-24T17:54:27Z,False
closed,"[{'id': 4832896136, 'node_id': 'LA_kwDOAv1ihc8AAAABIBAkiA', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/build-pr-jar', 'name': 'build-pr-jar', 'color': '8713EA', 'default': False, 'description': 'Enables a workflow to build Paperclip jars on the pull request.'}]",0,0,2022-11-26T17:36:11Z,2022-11-24T03:51:14Z,False
closed,[],0,0,2022-11-24T03:14:41Z,2022-11-24T02:45:03Z,False
closed,[],0,1,2023-01-10T02:15:31Z,2022-11-23T18:24:23Z,False
closed,[],0,1,2022-11-23T06:06:11Z,2022-11-23T06:02:42Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 2133227401, 'node_id': 'MDU6TGFiZWwyMTMzMjI3NDAx', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/resolution:%20works-as-intended', 'name': 'resolution: works-as-intended', 'color': 'b25a52', 'default': False, 'description': 'Working as it should / expected to'}]",0,2,2022-11-23T18:29:24Z,2022-11-23T05:16:11Z,False
open,"[{'id': 994031530, 'node_id': 'MDU6TGFiZWw5OTQwMzE1MzA=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20performance', 'name': 'type: performance', 'color': '75c2a2', 'default': False, 'description': ''}, {'id': 2296133455, 'node_id': 'MDU6TGFiZWwyMjk2MTMzNDU1', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20needs%20triage', 'name': 'status: needs triage', 'color': 'ffe0cb', 'default': False, 'description': ''}]",0,1,,2022-11-23T00:49:09Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 314954739, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3Mzk=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/resolution:%20wontfix', 'name': 'resolution: wontfix', 'color': 'b25a52', 'default': False, 'description': 'Issue will not be resolved or feature not added.'}]",0,1,2022-12-15T07:23:15Z,2022-11-22T23:50:42Z,False
closed,[],0,0,2022-11-25T06:22:20Z,2022-11-22T21:40:52Z,False
closed,[],0,0,2022-11-25T07:05:48Z,2022-11-22T19:49:53Z,False
closed,[],0,7,2022-11-23T19:19:32Z,2022-11-22T02:17:38Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}]",0,1,2022-11-22T01:29:59Z,2022-11-22T01:21:32Z,False
closed,[],0,1,2022-11-21T16:37:12Z,2022-11-21T16:18:45Z,False
closed,[],0,4,2022-11-24T23:21:40Z,2022-11-20T22:59:16Z,False
closed,[],0,3,2022-11-20T20:50:53Z,2022-11-20T18:54:54Z,False
closed,[],0,0,2022-11-20T18:26:20Z,2022-11-20T18:09:42Z,False
open,[],0,3,,2022-11-19T20:39:56Z,False
closed,[],0,1,2022-11-21T15:02:21Z,2022-11-19T13:10:38Z,False
closed,[],0,2,2022-11-19T20:20:21Z,2022-11-19T12:42:25Z,False
closed,[],0,1,2022-11-19T13:33:03Z,2022-11-19T10:52:07Z,False
closed,[],0,5,2022-11-19T23:53:20Z,2022-11-19T06:58:34Z,False
open,"[{'id': 4832896136, 'node_id': 'LA_kwDOAv1ihc8AAAABIBAkiA', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/build-pr-jar', 'name': 'build-pr-jar', 'color': '8713EA', 'default': False, 'description': 'Enables a workflow to build Paperclip jars on the pull request.'}]",0,0,,2022-11-19T02:57:08Z,False
closed,"[{'id': 316135203, 'node_id': 'MDU6TGFiZWwzMTYxMzUyMDM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20feature', 'name': 'type: feature', 'color': '75c2a2', 'default': False, 'description': 'Request for a new Feature.'}, {'id': 2290924626, 'node_id': 'MDU6TGFiZWwyMjkwOTI0NjI2', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/good%20first%20issue', 'name': 'good first issue', 'color': '1dc12a', 'default': True, 'description': 'Simple bug fix or feature which would be a good first PR for someone new to the project'}]",0,2,2023-02-09T17:31:53Z,2022-11-19T01:58:40Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 314954734, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzQ=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/resolution:%20duplicate', 'name': 'resolution: duplicate', 'color': 'b25a52', 'default': False, 'description': 'Issue or Request is a copy of an existing ticket.'}]",0,6,2022-11-21T16:08:01Z,2022-11-16T16:58:47Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 351723912, 'node_id': 'MDU6TGFiZWwzNTE3MjM5MTI=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20accepted', 'name': 'status: accepted', 'color': 'e8e8b5', 'default': False, 'description': 'Disputed bug is accepted as valid or Feature accepted as desired to be added.'}, {'id': 3622461920, 'node_id': 'LA_kwDOAv1ihc7X6mHg', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/priority:%20low', 'name': 'priority: low', 'color': 'ebd57f', 'default': False, 'description': 'This issue only describes a minor inconvenience.'}, {'id': 4209696651, 'node_id': 'LA_kwDOAv1ihc766t-L', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/version:%201.19', 'name': 'version: 1.19', 'color': 'a49ebb', 'default': False, 'description': 'Game version 1.19'}]",0,3,2023-02-28T12:14:19Z,2022-11-15T14:16:03Z,False
